@relation 'user_remapped-weka.filters.unsupervised.attribute.Remove-R6-7,14-23-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,12-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.instance.Resample-B1.0-S3-Z100.0'

@attribute votes_funny numeric
@attribute votes_useful numeric
@attribute votes_cool numeric
@attribute review_count numeric
@attribute friends numeric
@attribute fans numeric
@attribute average_stars numeric
@attribute compliments numeric
@attribute elite numeric
@attribute profile numeric
@attribute cute numeric
@attribute funny numeric
@attribute plain numeric
@attribute writer numeric
@attribute list numeric
@attribute note numeric
@attribute photos numeric
@attribute hot numeric
@attribute more numeric
@attribute cool numeric
@attribute personality {Extraverted,Introverted}

@data
3,22,6,15,15,0,3.79,2,1,0,0,0,1,0,0,0,0,0,0,1,Extraverted
0,12,4,6,8,0,4.17,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,3,1,0,3.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
23,32,10,17,1,1,3.06,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
8,46,6,14,1,0,3.23,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
35,84,41,73,21,2,4,25,2,1,0,0,5,1,0,4,4,1,3,6,Extraverted
7,20,16,20,3,0,4,4,1,0,1,1,2,0,0,0,0,0,0,0,Introverted
1,1,1,6,1,0,4.17,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,3,4,2,12,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
30,100,22,10,2,0,3.4,3,1,0,0,0,0,0,0,1,0,0,1,1,Extraverted
0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,5,3,6,1,0,3.83,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,6,3,8,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
85,7,1,7,1,1,5,1,1,0,0,1,0,0,0,0,0,0,0,0,Extraverted
40,143,46,136,4,4,3.98,15,4,0,0,0,3,2,0,5,0,1,1,3,Introverted
64,103,63,35,15,3,4,24,1,0,0,4,7,1,0,2,0,4,2,4,Extraverted
20,91,21,60,11,2,3.11,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,2,2,3,2,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
36,162,40,129,1,3,3.41,8,1,0,0,2,2,0,0,1,0,0,0,3,Extraverted
1,2,0,5,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
102,501,351,320,5,15,3.38,127,4,1,2,8,16,11,0,9,19,21,7,33,Introverted
1,3,1,12,2,0,4.67,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
3,8,3,11,40,0,3.82,13,1,0,0,0,4,2,0,3,0,1,0,3,Introverted
3,15,7,18,1,0,4.11,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
13,37,11,17,1,1,3.94,1,1,0,0,0,1,0,0,0,0,0,0,0,Introverted
0,2,0,4,2,0,4.4,2,1,0,0,0,0,0,0,2,0,0,0,0,Extraverted
0,9,4,15,1,0,4,3,1,0,0,0,0,2,0,0,0,0,1,0,Extraverted
1,5,0,12,4,0,3.3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
4,6,2,11,1,0,4.27,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
3,6,4,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
7,63,9,21,2,1,3.33,2,1,0,0,0,1,0,0,1,0,0,0,0,Extraverted
0,4,2,3,4,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
4,11,5,13,13,2,4.14,2,1,0,0,0,1,0,0,0,0,0,1,0,Extraverted
0,5,0,4,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
33,116,43,165,1,7,3.91,12,1,1,0,1,2,2,0,1,0,1,2,2,Introverted
3,8,3,16,1,0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
90,151,82,78,96,2,4.15,26,1,0,0,5,2,1,0,4,3,2,2,7,Extraverted
1,3,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,1,0,4,1,0,3.25,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,18,9,23,1,0,4.42,1,1,0,0,0,0,0,0,0,0,0,0,1,Extraverted
14,47,12,24,7,1,3.56,3,1,0,0,1,1,1,0,0,0,0,0,0,Introverted
1,7,1,14,4,1,4.55,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2341,2980,2509,342,420,106,4.07,1640,6,4,25,153,355,84,24,180,28,422,21,344,Extraverted
0,8,9,9,7,0,4.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,1,0,11,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
25,81,27,120,1,0,3.13,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,5,0,3,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
3,9,4,12,1,0,3.22,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
266,454,232,171,19,8,3.52,297,2,0,11,37,39,34,1,43,0,53,22,57,Introverted
27,55,19,99,3,1,3.83,5,1,0,0,0,4,0,0,0,0,0,0,1,Extraverted
108,255,96,220,15,4,3.7,64,4,0,0,3,26,5,0,11,0,5,1,13,Introverted
3,9,4,6,21,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,5,0,5,1,0,3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
51,241,88,158,2,5,4.18,45,4,0,1,0,17,10,0,0,0,5,2,10,Introverted
238,506,295,324,6,21,4,92,2,0,10,7,10,12,4,9,4,13,6,17,Introverted
0,2,0,5,1,0,3.4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
3,12,3,4,1,0,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
4,31,21,38,21,0,3.89,9,1,0,0,0,0,3,0,1,1,1,0,3,Extraverted
3,14,1,11,1,0,4.09,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
3,16,6,8,2,0,3.88,1,1,0,0,0,0,1,0,0,0,0,0,0,Introverted
1,4,1,1,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
727,665,459,407,9,25,3.74,221,4,9,3,46,32,26,2,10,3,43,7,40,Extraverted
5,5,0,10,1,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
2,1,2,7,1,0,4.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,7,2,8,6,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
8,66,28,61,1,2,3.77,17,2,0,0,0,9,1,0,0,0,5,0,2,Introverted
45,72,39,33,11,2,3.49,10,1,0,0,2,1,1,0,2,0,1,1,2,Introverted
4,10,1,11,1,0,3.73,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,17,6,25,1,1,4.04,4,1,0,0,0,1,0,0,1,0,0,0,2,Introverted
0,6,1,4,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,3,0,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
14,12,1,30,1,0,3.91,1,1,0,0,0,0,0,0,0,0,1,0,0,Introverted
1,16,3,19,1,0,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
5,15,5,8,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,Introverted
32,87,60,109,1,4,3.84,41,1,0,0,4,3,4,2,3,0,8,3,14,Introverted
2,35,6,30,1,1,3.97,1,1,0,0,0,0,0,0,0,0,0,1,0,Extraverted
1,1,2,8,2,1,5,1,1,0,0,0,0,0,0,0,0,1,0,0,Introverted
0,4,0,3,1,0,4.75,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,3,0,2,2,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,3,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,2,0,4,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,6,2,36,1,1,3.49,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
3,4,1,11,1,0,3.64,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,3,1,10,1,0,3.78,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
7,24,4,22,23,1,3.5,3,1,0,0,0,0,0,2,1,0,0,0,0,Extraverted
8,13,7,16,26,1,4.5,5,1,0,0,1,1,1,0,0,0,1,1,0,Extraverted
1,4,0,9,5,1,4.89,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,3,3,6,1,1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
83,106,95,30,33,3,4.53,68,1,0,0,6,6,1,0,9,0,26,2,18,Introverted
1,2,1,5,1,0,4.5,1,1,1,0,0,0,0,0,0,0,0,0,0,Introverted
6,17,4,20,2,0,3.52,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,1,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
3,7,5,4,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,3,1,9,1,1,4.56,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
2,18,4,25,1,0,2.72,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
41,100,46,61,1,1,3.91,12,1,1,1,0,2,1,0,0,0,2,0,5,Extraverted
0,8,4,6,6,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,12,3,11,2,0,4.45,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
4,13,5,8,5,1,4.88,2,1,0,0,0,0,0,0,0,0,1,0,1,Extraverted
20,58,11,26,1,1,2.63,3,1,0,0,0,0,0,0,2,0,0,1,0,Extraverted
4756,6004,4941,2142,51,64,3.61,3794,8,41,62,366,755,242,30,250,41,1155,61,791,Extraverted
25,128,52,151,8,1,3.55,24,2,0,0,1,8,0,0,5,1,4,1,4,Extraverted
0,2,1,3,1,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,4,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
7,32,8,8,16,1,4.75,4,1,0,0,0,0,0,0,0,0,1,0,3,Extraverted
17,57,6,50,1,1,3.42,4,1,0,0,0,0,0,0,1,0,1,1,1,Introverted
9,17,11,16,1,0,4.94,2,1,0,0,0,1,0,0,0,0,0,0,1,Introverted
23,54,3,8,1,0,2.88,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,2,0,7,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
5,16,5,15,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
68,174,54,132,4,4,3.95,23,1,1,2,2,3,3,1,2,0,3,2,4,Extraverted
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,1,0,6,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
0,0,0,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
6,10,6,4,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,3,2,17,1,0,2.87,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
9,25,21,15,16,0,4,10,1,0,2,0,1,0,0,2,0,5,0,0,Extraverted
0,5,2,10,1,0,4.4,2,1,0,0,0,0,0,0,2,0,0,0,0,Extraverted
3,14,0,7,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,2,0,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
5056,9311,8398,2108,13,102,3.97,745,1,2,5,99,216,65,4,103,16,72,18,145,Introverted
0,6,0,4,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,0,0,4,1,0,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,0,0,5,1,0,3.6,1,1,0,0,1,0,0,0,0,0,0,0,0,Extraverted
5,11,7,6,8,0,4.33,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
46,114,88,55,21,2,3.67,27,2,1,3,1,1,1,0,9,0,6,2,3,Extraverted
2,10,4,3,1,0,5,2,1,0,0,0,0,1,0,1,0,0,0,0,Extraverted
0,0,0,1,3,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
5,21,6,20,3,1,3.9,5,1,0,0,0,0,0,0,1,0,2,0,2,Extraverted
21,77,15,26,1,0,3.87,2,1,0,0,0,0,0,0,2,0,0,0,0,Introverted
17,35,8,39,1,0,3.85,1,1,0,0,0,1,0,0,0,0,0,0,0,Introverted
12,20,6,39,2,1,3.5,8,1,0,0,0,2,1,0,1,0,1,0,3,Extraverted
0,7,0,6,1,0,3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,6,1,10,3,0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
13,40,12,52,1,0,4.51,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,14,6,4,12,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
14,25,9,16,1,0,3.24,1,1,0,0,0,0,0,0,0,0,0,0,1,Extraverted
0,2,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,1,1,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
12,90,14,30,9,0,2.9,9,1,0,0,0,3,2,0,2,0,0,0,2,Introverted
17,14,7,9,18,2,3.44,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,4,2,6,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,5,1,7,2,0,3.12,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,0,0,5,1,0,5,1,1,0,0,0,0,0,0,0,0,1,0,0,Extraverted
0,1,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,3,0,3,2,0,2.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
104,81,36,38,1,2,4.53,11,1,0,0,3,0,5,0,0,0,1,0,2,Extraverted
0,1,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,2,0,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,22,4,16,1,0,3.69,2,1,0,0,0,0,0,0,1,0,0,0,1,Introverted
3,35,9,11,9,2,4.91,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
1,10,2,7,1,1,2.14,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,6,0,5,1,0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
32,129,29,83,17,4,3.77,4,1,0,0,2,2,0,0,0,0,0,0,0,Extraverted
7,38,17,23,13,4,4.09,4,1,0,1,0,1,0,0,2,0,0,0,0,Extraverted
12,70,13,78,1,0,3.56,10,3,0,1,0,2,0,0,2,0,2,1,2,Extraverted
0,10,1,14,3,0,3.93,3,1,0,0,2,1,0,0,0,0,0,0,0,Extraverted
3,31,7,54,2,0,3.36,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
0,10,4,9,1,0,4.91,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
1,23,5,4,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
12,83,34,74,1,1,3.85,3,1,0,0,0,1,0,0,1,0,0,0,1,Introverted
59,53,18,138,11,0,4.28,1,1,0,0,0,0,1,0,0,0,0,0,0,Extraverted
11,37,15,42,6,2,4.98,3,1,0,0,0,0,1,0,0,1,0,0,1,Introverted
14,22,5,45,1,0,3.52,4,1,0,0,2,1,0,0,0,0,0,1,0,Extraverted
0,1,1,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
3,7,3,22,1,1,3.73,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,14,3,24,1,0,4.32,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,15,1,19,3,0,3.47,1,1,0,0,0,0,0,0,0,0,0,0,1,Introverted
18,42,22,10,34,2,4.6,13,1,0,1,0,3,0,0,2,1,1,2,3,Introverted
51,138,31,90,1,1,3.39,2,1,0,0,2,0,0,0,0,0,0,0,0,Extraverted
1,8,2,8,1,0,3.14,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,10,6,13,1,1,4.23,9,1,0,1,0,0,1,0,0,0,5,0,2,Introverted
0,1,0,4,4,0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
10,18,5,15,1,0,2.93,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,4,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
6,33,14,48,10,2,3.94,3,1,0,0,0,0,0,0,2,0,0,0,1,Extraverted
2,3,0,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1661,1846,1921,734,69,68,3.89,1314,8,22,52,226,193,72,6,122,16,247,32,326,Extraverted
0,2,1,2,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
4,12,5,7,2,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
33,97,56,63,40,7,4.13,48,2,1,1,1,12,2,0,2,1,11,4,13,Extraverted
81,225,106,107,59,3,3.52,120,2,0,0,6,25,11,0,29,1,12,4,32,Extraverted
0,3,0,8,1,0,4.14,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,8,0,7,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,Introverted
14,24,6,26,9,0,3.04,2,1,0,0,0,0,0,0,1,0,0,0,1,Extraverted
48,180,40,264,4,2,3.74,28,3,0,0,4,10,1,0,4,0,6,0,3,Introverted
0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,9,4,14,1,0,3.93,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
4,9,5,11,1,0,3.9,1,1,0,0,0,1,0,0,0,0,0,0,0,Extraverted
186,596,424,143,35,22,4.28,831,3,5,11,33,357,58,0,103,34,56,11,163,Extraverted
1,8,4,4,7,0,4.75,3,1,0,0,0,0,0,0,1,0,0,1,1,Introverted
14,96,29,74,1,0,4.2,2,1,0,0,0,0,0,0,1,0,1,0,0,Introverted
37,181,47,163,2,4,4.34,14,4,0,1,0,2,3,0,3,0,0,0,5,Extraverted
24,63,21,34,13,5,4.17,7,1,0,2,0,3,0,0,2,0,0,0,0,Extraverted
71,153,65,137,8,10,3.61,35,1,0,0,5,6,6,1,5,0,4,0,8,Introverted
69,318,174,269,17,7,4.04,101,1,0,1,3,18,2,0,22,0,33,1,21,Extraverted
1,6,4,8,1,0,4.12,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
19,53,38,27,1,4,4.37,6,1,0,0,0,0,0,0,0,2,2,0,2,Introverted
3,12,8,9,1,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,Introverted
40,95,47,76,6,3,3.91,21,2,0,0,2,0,8,0,2,0,5,3,1,Introverted
6,9,3,9,2,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
6,54,13,66,7,0,3.8,5,2,0,0,0,1,1,0,3,0,0,0,0,Extraverted
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
11,50,24,28,4,0,4.32,3,1,0,0,0,1,1,0,0,0,0,0,1,Extraverted
17,49,22,38,1,1,3.71,7,1,0,0,1,4,0,0,2,0,0,0,0,Extraverted
1,4,0,24,3,0,3.46,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,12,0,7,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,4,1,12,1,1,4.18,2,1,0,0,0,1,0,0,0,0,0,0,1,Extraverted
2,20,4,23,2,0,3.09,3,1,0,0,0,0,0,0,1,0,0,1,1,Extraverted
334,662,475,141,7,11,3.67,140,2,2,3,9,17,14,0,11,1,33,2,48,Extraverted
0,1,0,2,3,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
135,181,69,194,15,5,3.68,54,1,0,2,1,13,5,0,4,3,8,0,18,Extraverted
5,33,8,21,1,1,3.75,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
3,3,1,13,6,0,3.92,1,1,0,0,0,0,0,0,0,0,0,1,0,Introverted
1,3,0,3,1,0,1.33,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
22,47,19,47,5,0,3.85,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
0,6,2,5,3,0,3.4,2,1,0,0,0,1,0,0,0,0,0,0,1,Introverted
0,2,0,1,6,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,6,2,13,1,0,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
10,39,23,16,2,2,3.69,16,1,0,1,0,3,1,0,1,0,5,3,2,Extraverted
0,0,2,3,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
4,13,7,16,1,0,2.19,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,7,3,10,1,0,3.89,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,14,3,22,1,1,4.5,1,1,0,0,0,1,0,0,0,0,0,0,0,Extraverted
1,2,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
23,70,34,54,2,2,3.86,13,1,0,0,1,2,1,0,3,0,0,1,5,Introverted
1,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
18,41,17,49,1,0,4.3,4,1,0,0,1,1,1,0,0,0,0,0,1,Extraverted
4,29,4,43,1,0,4.12,1,1,0,0,1,0,0,0,0,0,0,0,0,Extraverted
8,11,4,8,1,0,3.62,2,1,0,0,0,0,1,0,1,0,0,0,0,Introverted
413,393,434,64,9,19,4.38,514,3,4,18,93,65,33,3,53,12,101,14,118,Introverted
7,29,5,23,7,1,4.04,3,1,1,0,0,1,0,0,0,0,0,0,1,Extraverted
0,0,0,3,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
7,27,6,12,2,1,3.5,5,1,0,0,0,0,0,0,3,0,0,0,2,Extraverted
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
7,31,9,28,1,1,3.9,4,1,0,0,0,0,1,0,0,0,3,0,0,Introverted
7,4,1,10,1,0,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
42,103,24,100,21,0,3.93,40,1,0,0,2,18,0,0,6,1,2,1,10,Introverted
1,2,1,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
55,119,40,91,17,0,2.56,16,1,0,2,0,2,1,0,5,0,0,1,5,Extraverted
0,5,0,18,1,0,3.22,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,0,1,6,1,0,4.57,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,4,1,5,1,0,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,5,2,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
9,12,3,6,2,1,2.6,2,1,0,0,0,2,0,0,0,0,0,0,0,Extraverted
5,25,7,28,1,1,4.18,1,1,0,0,0,0,0,0,0,0,0,0,1,Extraverted
40,91,43,120,3,3,3.9,20,1,0,0,0,4,1,0,10,1,1,0,3,Extraverted
3,5,2,13,1,0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
5,18,3,22,1,0,3.58,1,1,0,0,1,0,0,0,0,0,0,0,0,Introverted
81,142,71,315,4,3,3.83,39,4,0,1,2,5,1,1,6,3,7,2,11,Introverted
170,488,290,342,15,7,3.57,89,3,1,1,2,8,7,3,12,2,19,8,26,Extraverted
3,25,4,15,5,1,4.44,3,1,0,0,0,0,1,0,1,0,0,0,1,Introverted
0,7,1,8,3,2,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
299,577,427,190,102,4,3.87,235,2,0,2,4,85,15,0,29,6,53,2,39,Extraverted
1,3,0,3,1,0,1.33,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
144,457,193,770,2,10,4.7,31,1,2,0,0,5,4,0,1,0,2,2,15,Introverted
2,3,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,8,1,7,1,0,4.14,1,1,0,1,0,0,0,0,0,0,0,0,0,Introverted
1,4,3,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,6,2,7,14,0,4.43,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,14,2,8,1,0,3.25,1,1,0,0,0,0,0,0,0,0,0,1,0,Extraverted
3,20,8,6,5,0,4.67,3,1,0,0,0,0,0,0,0,0,2,0,1,Introverted
1,12,8,4,1,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,Extraverted
1,6,1,8,16,0,3.88,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
7,24,8,11,22,1,4.36,1,1,0,0,0,1,0,0,0,0,0,0,0,Introverted
25,76,9,26,1,0,3.43,9,1,0,0,1,3,1,0,2,0,0,1,1,Introverted
1,13,7,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
11,35,6,19,13,0,3.16,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
0,1,0,8,1,1,4.86,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,6,0,7,4,0,3.71,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
4,57,21,26,1,0,3.68,4,1,0,0,0,0,0,0,2,1,0,0,1,Introverted
2,2,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
34,129,37,114,2,2,3.75,19,1,0,0,0,4,2,0,8,0,2,1,2,Introverted
0,7,3,8,1,0,3.86,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,1,0,4,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
2,4,3,5,1,0,3,3,1,0,0,0,0,0,0,1,1,0,0,1,Introverted
348,545,459,126,8,7,3.57,276,3,3,4,13,42,34,0,10,1,72,9,88,Extraverted
3,20,5,30,9,1,4.17,1,1,0,0,0,0,0,0,0,0,0,0,1,Extraverted
103,272,182,205,35,3,3.57,74,3,1,1,6,17,12,0,9,8,5,1,14,Extraverted
