yelping_since,votes_funny,votes_useful,votes_cool,review_count,name,user_id,friends,fans,average_stars,type,compliments,elite,num_sweet,num_spicy,num_salty,num_carbs,num_crunchy,num_sour,num_citrus,num_exotic,num_chocolate ,num_alcoholic,personality
2010-06,1,1,0,1,Ilya,41VqIFwFJj7GnMxRgTYGHw,0,0,2.0,user,0,0,0,0,4,0,0,0,0,0,0,0,Anxious
2011-07,5,26,9,20,Wayne,9oYWYfQ1ubAPszRqjD3ukg,0,0,4.45,user,0,0,0,0,3,1,0,0,0,0,0,0,Anxious
2011-06,34,119,40,102,Pamela,XeDbXueGKrfMLyIG45QIOg,5,3,3.98,user,30,3,11,6,5,2,4,1,3,4,2,1,Prosocial
2009-04,61,243,84,121,Chrysty,UL9chyH0a4Pj8J_9M6WSpA,20,5,3.45,user,36,3,53,2,39,21,6,8,3,4,9,10,Prosocial
2009-03,14,24,12,10,Bob Genghis,1ro3_xjTnAVwlbCEKA935w,3,1,3.4,user,3,0,4,0,5,0,3,1,1,0,0,5,Anxious
2011-11,0,2,0,1,Mike,0FcX7WzWp1QOE8661eb18Q,1,0,4.0,user,0,0,0,0,2,0,0,0,0,0,0,0,Anxious
2009-06,195,415,215,258,Steve,TTP7l5g4QUVCpQZ9NTAWqw,144,5,3.89,user,165,4,32,4,50,21,12,5,6,0,3,7,Anxious
2011-11,16,119,17,107,Cherlyn,z1J3Ci7SoJBn1_lg3IaxnQ,4,2,3.28,user,4,0,1,0,8,2,0,0,0,0,0,0,Anxious
2012-03,0,10,0,5,Chuck,wgrVu4RU0gul2dv-o6klag,0,0,2.2,user,3,0,0,0,3,1,1,0,0,0,0,2,Anxious
2010-04,6,30,13,22,michael,XMwsFSfJLOlYIs3Pe6xdcg,16,1,4.39,user,7,0,3,1,2,2,0,0,1,1,0,4,Liberal
2008-09,14,32,13,17,Yesenia,wSiZa_6c4VX_WMjmRLzblg,39,1,4.11,user,7,0,6,6,5,8,2,0,3,0,0,0,Passive
2008-10,37,79,48,56,Leah,19FkHmJef18CJedDPgJ_yw,6,1,3.64,user,8,0,25,20,21,17,10,2,9,3,3,18,Prosocial
2011-11,6,44,8,79,Aleksandra,xGiAMSKwCSggdBrSb12F_A,0,1,3.5,user,3,0,0,0,5,1,0,0,0,0,0,0,Anxious
2012-11,5,22,4,8,Gordon,UWZS4I1GWctDx_L2TPNpkw,0,0,3.88,user,0,0,1,0,2,3,1,0,0,0,0,1,Passive
2011-08,0,5,1,2,HILARIO,ZDk-suGNP0WqvJukwyfYmQ,0,0,5.0,user,0,0,3,0,2,4,0,0,0,0,0,0,Passive
2007-02,10,36,13,22,Scuba,iTs6ytEvovRSthP2PrvMAw,2,1,2.96,user,2,0,0,4,1,1,0,0,0,1,0,2,Risk Taker
2009-06,85,248,97,122,Will,in8F1VdUbEe9NYvkGQ_R2w,5,3,3.4,user,32,3,1,0,2,0,3,0,0,0,0,0,Perfectionist
2008-09,26,38,37,18,Khi,3VgHutPPmF3TbWwIzlSNCA,5,0,4.37,user,7,0,14,36,20,5,7,1,2,2,1,8,Risk Taker
2011-02,0,4,0,4,renae,TYKkOjbzCvAAFwXIDwE1DQ,0,0,3.0,user,0,0,0,0,2,0,0,0,0,0,0,3,Liberal
2012-03,0,1,1,2,Jason,iPRiwHwedlj4QhGwYwhDCg,0,0,3.5,user,0,0,0,0,5,0,0,0,0,0,0,0,Anxious
2012-07,1,7,2,11,R,v6mSPWFEUkv6rT9peqf_8w,0,0,3.36,user,0,0,0,1,1,4,0,0,0,0,0,0,Passive
2011-09,11,43,13,30,Jenney,n_p5TE2OAWByYFzYG1mR1g,4,1,3.87,user,4,0,3,0,8,2,1,0,0,0,1,3,Anxious
2011-04,13,38,9,18,Amber,g2-BvMX-MuD-FVXHyuG0HQ,0,0,3.16,user,1,0,1,2,12,4,2,0,0,0,0,1,Anxious
2011-04,2,11,5,4,Doug,N4-FF6UJKBEvOU6oQLmDzw,63,1,4.75,user,0,0,2,1,6,2,2,0,0,0,0,0,Anxious
2010-06,0,2,0,2,Krista,6I7MzKtXELdlSe6C3t3SYQ,0,0,2.0,user,0,0,2,0,0,0,0,0,0,0,0,0,Prosocial
2010-07,2,11,8,8,Lesa,B0iXc_8bse-dSZsKQ6Qt8Q,1,0,4.29,user,0,0,0,0,2,0,0,0,0,0,0,0,Anxious
2013-03,2,6,2,80,Carolyn,BKMWvwRBLpuxvdAlSFY8IQ,0,0,3.89,user,0,0,8,2,8,2,6,5,0,1,0,0,Prosocial
2009-06,1,1,1,6,Ryan,fFfbppeVMh7mUbaMYvwS9g,8,0,3.17,user,0,0,0,0,0,3,0,0,0,0,0,0,Passive
2010-11,0,0,0,3,Lee,_SGgZ2gvz_hsxjc73tlrdQ,1,0,5.0,user,0,0,5,0,4,1,3,0,0,0,0,1,Prosocial
2009-12,1,7,2,7,Jenifer,G8YrBFZS2Kb5LQCap-br_g,4,0,3.67,user,2,0,4,1,3,1,1,0,0,0,1,1,Prosocial
2008-09,0,0,2,1,rachelle,ytxelB-5-4YfQG1H1MHaig,0,0,5.0,user,0,0,4,1,0,0,0,0,0,0,1,1,Prosocial
2012-04,0,0,0,2,Dara,aIs2RYaXKdY8BF8BPRi81w,0,0,4.0,user,0,0,0,0,3,3,0,0,0,0,0,0,Anxious
2009-04,13,29,8,26,Lynn,wh5mqCxN7d1jlTQ4eIGmXQ,1,0,3.75,user,0,0,0,0,2,2,0,3,0,0,0,0,Critical
2012-09,0,0,0,1,Jared,niC2SampLDPeY3bVm3qRyQ,0,0,3.0,user,0,0,2,0,0,0,0,0,0,0,0,1,Prosocial
2011-03,0,2,0,3,Marilyn,VvjYeBXCAvaHJXUuHKn1Aw,0,0,5.0,user,0,0,0,0,1,0,0,0,0,2,0,0,Open minded
2013-01,1,8,1,11,Sterling,lZF5AvpmMr0x2JQ-zxQScA,0,0,3.55,user,0,0,0,0,2,0,0,0,1,0,0,0,Anxious
2006-08,19,51,24,24,Tracy,FuBN2HyHrOs-zsnG0Qvq3Q,2,2,4.04,user,1,0,1,0,3,2,2,0,0,0,0,4,Liberal
2011-04,4,17,3,34,Pat,PGnxop6r6sxxTSWVAFCVnw,1,1,3.54,user,0,0,0,0,2,0,0,0,0,0,0,1,Anxious
2011-08,5,39,8,18,Brandon,CdQi_Vj7xgr8k0dXLcO3Gg,0,1,3.89,user,3,0,6,4,19,15,0,1,0,1,0,0,Anxious
2011-03,3,9,4,14,Tweedle,2Xbx4aCivfjFpm_wlF38qw,0,0,3.43,user,2,0,3,2,9,2,1,1,1,0,0,0,Anxious
2010-11,4,5,0,19,Rose,cQILxI9iF1beOaXSCpy3HA,0,0,3.21,user,0,0,2,0,0,1,0,1,0,0,0,0,Prosocial
2008-12,45,50,15,15,john,6cy3H5ihKjr20c7ujYGpgg,1,0,3.27,user,3,0,4,1,4,0,2,0,0,0,1,0,Prosocial
2010-12,15,16,6,8,Steven,UuYVbqDgndlqJvX2yjdS6A,9,0,3.5,user,1,0,0,0,2,1,0,0,0,0,0,1,Anxious
2012-10,0,2,0,2,Sara,9HhgYzlfC1OVBJRP_xoEvw,0,0,3.0,user,0,0,1,0,1,3,0,0,0,0,0,0,Passive
2013-03,1,5,1,5,Tim,5mqIw7XjNFsBuRg2ter1Zg,0,0,3.6,user,0,0,0,2,5,0,0,0,0,0,0,0,Anxious
2009-11,5,15,1,24,Kelly,XrfI3nU_EgmhPwfXLF78MQ,0,0,3.14,user,0,0,0,1,4,0,0,0,2,0,0,0,Anxious
2012-01,6,37,9,49,Quincy,W9f0YU0C9JnFBnel2d7pPw,3,0,2.59,user,6,0,3,18,16,8,1,1,0,2,2,6,Risk Taker
2010-01,0,7,1,13,Katrina,-B8fZ8mrYkP6jt4SqSNivw,1,1,4.54,user,0,0,0,1,0,0,0,1,2,0,0,0,Conscientious
2012-06,3,7,1,7,Kelly,WUc563BWyUrYVRKX91A5wg,0,0,2.62,user,0,0,2,0,0,1,0,0,0,0,0,1,Prosocial
2012-09,1,3,1,13,Heather,7a98lxzitBFZhjg1J_CCJA,0,0,3.36,user,0,0,0,0,3,3,1,1,0,0,0,0,Anxious
2009-05,0,7,3,5,Elissa,j4Z3ilZBh-yHmhgC4ZkU3Q,1,1,5.0,user,0,0,2,0,1,5,1,0,0,1,0,0,Passive
2008-03,2,18,5,18,Luis,RQgppN2IN9gFPfLb-Hq78Q,6,3,4.0,user,2,0,1,2,8,0,4,1,0,0,0,0,Anxious
2010-07,2,9,3,14,Richard,yY7eQHblODI1JpKEuAkMnQ,4,2,4.75,user,0,0,3,3,6,1,1,2,0,0,0,0,Anxious
2011-08,14,66,21,98,Jessica,mpbnZq1Gj-WT_Xh0TZvH1w,2,0,4.34,user,2,0,0,0,3,1,1,0,3,0,0,0,Anxious
2011-07,0,8,2,5,Olja,fg9LctYzhlgN1omONTFPyA,2,0,4.29,user,0,0,11,0,1,0,2,0,0,0,7,0,Prosocial
2009-02,18,42,19,25,Matt,4oSD1NsH8ei3_rmdINCIdA,3,1,3.88,user,8,0,6,4,2,3,0,0,1,1,0,13,Liberal
2008-04,17,126,22,93,Will,3kZFGqwHWiqh5tuo6elaTA,1,0,3.74,user,2,1,2,0,0,1,0,0,0,0,1,0,Prosocial
2007-08,0,6,2,5,Diana,-qeEOIUNzEFNkyXg6hjftA,0,0,5.0,user,0,0,0,0,3,0,0,0,0,0,0,0,Anxious
2013-05,0,1,2,4,David,V0UUX6qsbFySN-LfLvQQHw,0,0,2.5,user,0,0,1,0,4,0,1,0,0,0,0,0,Anxious
2012-03,5,25,6,5,Jan,MXW_geuq7RY3wguXmXmpMg,0,0,1.0,user,0,0,1,0,2,0,0,0,1,0,0,0,Anxious
2013-10,0,1,0,2,Dustin,YVatOEIFSByNiQpUZIZFtg,0,0,1.0,user,0,0,2,0,1,1,0,1,0,0,0,0,Prosocial
2012-07,1,5,1,7,Jessica,_btf1u6_jezUoy-H1nChew,0,0,4.5,user,1,0,2,1,0,2,1,0,0,0,0,0,Prosocial
2011-09,0,1,0,2,Rob,-oKTdtFamjYIMA9t8hqa0g,0,0,5.0,user,0,0,3,1,3,0,0,0,0,0,1,0,Prosocial
2012-02,0,1,0,1,Austin,VNtuFvhCwg7JeJDbJFS9cA,0,0,5.0,user,0,0,0,0,2,0,0,0,0,0,0,0,Anxious
2010-08,0,6,0,2,Malachi,DhrV7cw-5cJeIqRZDxD0Pw,1,0,4.0,user,0,0,0,0,0,1,0,2,0,0,0,1,Critical
2009-01,7,47,18,53,Miyoko,DdRWUVZ0BMIHpeB3JfQZXw,1,11,3.98,user,16,0,1,1,4,2,1,0,1,3,0,0,Anxious
2008-04,19,33,10,21,Kellie,YpZNOuGQxY6uaDZ4zz-pyg,4,0,3.81,user,0,0,8,5,3,9,3,3,1,2,0,1,Passive
2008-11,0,18,4,11,Anna,7UoXfjSqe4ZE1eStdeoziw,97,1,3.73,user,0,0,10,3,4,0,2,1,1,0,0,0,Prosocial
2010-10,0,2,0,1,Joel,LdNOfhRtrwWkGRmxLgqYQg,0,0,2.0,user,0,0,0,4,0,7,0,0,0,0,0,1,Passive
2012-12,2,3,0,2,Baazing,4aYStmYjksIS4PPf2_l49g,1,0,1.0,user,0,0,0,4,0,2,1,0,3,0,0,0,Risk Taker
2007-07,3,24,4,14,Michelle,GnfhkMo0Y5qDsEOGSpvD7A,6,2,3.71,user,4,0,6,1,10,6,1,0,0,3,0,0,Anxious
2010-04,5,5,4,9,Shirley,ksOQZPg7yGQ4PDPS9ai4-A,0,0,2.22,user,0,0,1,1,1,0,0,0,0,2,0,0,Open minded
2010-11,0,2,0,1,Liz,XAN23BBFR2kF742hFpEi-A,2,0,5.0,user,0,0,2,0,0,0,0,0,0,0,0,0,Prosocial
2011-02,0,4,2,7,Diana,IMXHR2FQFp-6xt3faki69A,1,0,4.62,user,0,0,4,0,0,0,0,0,0,0,0,0,Prosocial
2012-07,4,43,12,8,Nick,1-SdfZRy4xLCxj5SyNkw6Q,4,0,5.0,user,4,0,4,0,2,9,0,1,2,0,0,0,Passive
2008-11,41,108,45,81,Awesome,upssaszVG_egJVRKBU5Dzg,5,1,3.61,user,15,0,31,9,47,16,16,1,8,4,1,54,Liberal
2013-08,3,6,4,2,Chumley,yqQJXa9LNuDcPknOV81sDg,0,1,5.0,user,0,0,2,1,9,0,2,0,1,2,0,7,Anxious
2011-06,1,1,1,4,Brandon,n4gyY-ZvKKFL7-1ve6qFag,0,0,5.0,user,0,0,0,2,5,0,0,0,0,0,0,0,Anxious
2012-02,0,1,0,7,Lina,4eECfXj6yyQ3kM3m-2MFSA,0,0,3.0,user,0,0,0,3,4,3,0,0,0,0,0,0,Anxious
2011-04,30,77,25,51,Gerson,9F3ZmyGKIA6ALNWgEq3Log,16,2,3.33,user,13,0,15,4,19,8,4,0,3,1,0,13,Anxious
2010-11,2,3,3,8,Jessica,D_BWrb2H6ILPN_ylMqj2FQ,18,0,4.12,user,5,0,3,0,2,0,0,0,1,0,0,0,Prosocial
2013-08,0,8,4,19,Cristal,a39U74iPSF_MEsAZL4Ub0g,0,0,3.63,user,0,0,1,2,3,7,1,0,0,0,0,0,Passive
2011-12,1,6,3,8,Natalie,CVu5-eAfJWpDMRT6kbfxrQ,0,0,3.71,user,0,0,1,2,0,2,0,0,3,0,0,4,Liberal
2013-01,0,0,0,1,Fayth,jaAInfWvU7v9LYgb19xHSQ,0,0,1.0,user,0,0,0,3,0,1,0,0,0,0,0,0,Risk Taker
2009-08,9,41,9,34,Carol,_pwLekarLM3gITztIf-nZg,0,0,3.85,user,3,0,5,0,1,4,5,0,0,0,2,0,Prosocial
2011-02,3,23,5,14,Marissa,3lW4EGFmp4R9Y9AqTazqYQ,1,0,3.64,user,1,0,0,1,3,3,0,0,1,0,0,0,Anxious
2010-12,2,7,1,8,Karlly,rmt3AL1nLdvi1IQKcwaljA,0,0,3.0,user,0,0,1,0,2,0,1,0,0,0,0,0,Anxious
2012-05,4,22,3,37,GMari,DIhY93zwQZy_RUg64t77SQ,0,0,3.74,user,0,0,1,0,5,0,0,0,0,0,0,0,Anxious
2009-02,3,10,3,4,Stephanie,mqR_K-ytrPrwS7x8FdNJgQ,2,0,3.0,user,0,0,0,0,3,0,2,2,0,1,0,0,Anxious
2011-09,1,3,2,1,Kris,YoF1lxgj0MG0Aggr9kCspw,6,0,5.0,user,0,0,2,0,1,0,0,0,0,0,0,0,Prosocial
2011-08,0,1,0,2,Gerald,7D6am_X5g_jcSwU6_mUivA,2,0,4.0,user,1,0,1,2,0,1,0,0,1,0,0,0,Risk Taker
2010-12,415,736,568,191,Lisa,K6MrbZeqKG35ZiucFfucvw,182,23,3.98,user,1148,4,76,18,47,44,33,6,20,9,17,90,Liberal
2013-06,0,0,0,2,Gloria,fdZNvExlO-RuRL3cuRbq1A,1,0,2.5,user,1,0,0,0,3,0,0,0,0,0,0,0,Anxious
2009-12,10,63,25,136,S And B,GR09eSZeqbK-w7KM6U9Dgw,0,0,3.96,user,10,0,0,0,3,1,0,0,0,0,0,0,Anxious
2007-12,0,4,0,3,Nick,9lzh0KYprASRUcJwBFS9pw,0,0,3.25,user,0,0,3,2,2,5,1,0,1,0,0,0,Passive
2011-02,0,1,1,3,Oscar,wTl650iIdHn9bot23I_gXw,6,0,5.0,user,0,0,1,0,0,2,2,1,3,0,0,0,Conscientious
2009-12,0,0,4,2,Spider,E-5qiFhRts_-OOqAkLJ-5g,0,0,2.0,user,0,0,0,0,5,0,0,0,0,0,0,1,Anxious
2013-08,1,0,0,1,Perry,BIB906eOgOxnnWJN-2b1PQ,0,0,1.0,user,0,0,0,0,2,2,0,0,0,0,0,0,Anxious
2011-03,3,14,1,11,Cindy,QAwWrE6LLbVHNtZOoDdRRw,16,0,4.27,user,5,0,2,0,0,2,1,2,0,0,0,0,Prosocial
2011-10,1,1,0,2,Jo,MxhVDN0JyOALBV7VUmZRXA,1,0,5.0,user,0,0,0,0,2,0,1,0,0,0,0,0,Anxious
2008-11,43,196,79,232,Amy,FXdED-g8OIZGOoKpvUcsqA,4,4,3.93,user,67,3,0,2,4,0,0,0,1,0,0,0,Anxious
2011-03,13,27,7,11,Jerry,bgdHLZQikBxeVU28keQ4oA,0,1,3.0,user,3,0,0,0,4,0,3,0,0,0,0,0,Anxious
2008-04,57,60,20,28,Laura,ehDPGUrrrFdQodz2jxe5Ag,3,1,3.39,user,4,0,0,0,0,1,0,0,0,2,0,2,Open minded
2010-10,0,2,1,2,Priscilla,_I6qcbGH9nrQwFrOkEfFxQ,1,1,4.5,user,0,0,0,1,2,0,1,0,0,0,0,0,Anxious
2010-06,28,126,56,133,Mark,Vd1lAHzl7UUr9BawFHjOoA,0,3,3.86,user,14,2,9,0,9,0,7,1,2,2,3,8,Prosocial
2010-04,1,5,1,10,Charee,vqMvW4jE6XMGP-hd6_NlgA,0,0,3.22,user,0,0,0,2,1,1,0,0,0,0,0,0,Risk Taker
2009-01,785,1299,813,530,Lucky,Xm8HXE1JHqscXe5BKf0GFQ,53,17,3.4,user,20,0,66,49,100,81,54,9,6,12,2,45,Anxious
2010-07,4,26,9,24,Ginger,wV9B9Fw-yWxLqJk83isnHw,3,2,2.67,user,6,0,2,4,2,1,1,0,0,0,0,1,Risk Taker
2013-06,19,51,27,19,Paul,9dHHtgu5OhOjibf780dd_w,7,1,3.32,user,7,0,13,1,4,1,1,0,4,10,0,5,Prosocial
2008-01,69,151,94,55,Caleb,0VptqMr6enVCnqRjVYs4NQ,91,10,4.03,user,71,2,8,27,83,11,18,1,12,2,1,11,Anxious
2010-08,5,3,2,12,Mistie,Qgupxwm_bHehtat82fvtog,3,1,4.0,user,4,0,0,0,2,0,0,0,0,0,0,0,Anxious
2009-07,1,8,0,6,vanessa,rnBDBO4NqKoCr2duRji15w,1,0,3.4,user,0,0,0,0,0,2,0,0,1,0,0,0,Passive
2012-11,0,1,0,4,Katie,fmuknDiMlNrzOau_3vOZzw,1,0,3.0,user,0,0,9,0,0,1,0,0,0,0,0,0,Prosocial
2013-07,0,2,1,4,Amy,_G7ZNovcX-8fJOqHUL01RA,0,0,4.67,user,0,0,0,0,0,2,0,0,0,0,0,0,Passive
2012-09,6,4,0,3,Ryan,O-jAPWuGazLedKD3Lgcv4w,1,0,3.0,user,0,0,1,1,10,0,2,0,0,0,0,0,Anxious
2011-05,0,1,0,3,valerie,7He1eDOPIeWNYrbBbwiLbQ,0,0,4.0,user,0,0,1,0,3,0,0,0,1,0,0,1,Anxious
2011-03,4,42,5,26,J,WBnDaCld2S9hvmFNIqWCEQ,1,0,3.67,user,2,0,8,2,13,7,5,0,2,0,1,7,Anxious
2014-01,0,0,0,4,Becky,Hwvw_TcRNI4nZKwv78ui6g,0,0,4.0,user,0,0,0,0,2,0,0,0,0,0,0,0,Anxious
2008-02,1965,2819,2189,787,Ming-Jou,AHsfTiLmnTBRoPDaolhv-g,100,69,3.74,user,1621,7,2,0,0,1,0,0,0,0,0,0,Prosocial
2012-08,16,62,21,83,Matthew,7bdCfESkLLta4vwxO5tyHw,3,1,3.73,user,6,1,3,0,20,5,2,0,6,2,0,5,Anxious
2012-10,0,7,2,9,Michael,xcbS2qrjsss00XkD2Nu5lQ,3,0,4.0,user,0,0,0,0,6,4,3,0,0,0,0,0,Anxious
2010-11,1,12,3,9,T Jill,SzrCBphy0xwRngM2xCO_mQ,1,0,4.67,user,2,0,0,0,2,0,0,0,0,0,0,1,Anxious
2008-11,3731,5268,4773,531,Patra,iqYfbuYFZ6lvARbhBHEkZw,83,145,3.96,user,6183,6,0,0,1,2,0,0,0,0,0,0,Passive
2011-01,6,21,7,8,Megan,u-hjbWO4-kvfF0c03q8JOA,10,0,3.75,user,5,0,0,0,3,0,0,0,1,0,1,0,Anxious
2006-01,683,867,698,371,Kevin,bcSa7Ccoj_l7An97mCD3Jw,24,22,3.7,user,787,7,0,1,0,6,0,0,0,0,0,1,Passive
2010-02,20,71,37,104,Nimai,NN9t8Ycp_EiG8Uf9EqqWaQ,1,0,3.88,user,9,1,2,0,0,0,0,0,1,1,0,9,Liberal
2010-10,39,127,52,123,Kelly,WkrnAtXbCvfPnb87m8319g,2,4,4.26,user,21,1,0,0,3,1,0,1,0,0,0,4,Liberal
2010-07,1,6,1,11,Brandon,fE5cFZwRgvTYK78bYTFy0Q,8,0,4.27,user,6,0,0,0,19,1,1,0,0,1,0,1,Anxious
2009-05,7,13,5,25,Kimberly,mB-DSt8xwdl9BIlW4lwy9A,0,0,3.48,user,2,0,1,0,4,0,2,0,0,0,0,6,Liberal
2009-08,0,6,0,22,Kate,uhv1yOLkG-8rMPV5ybr2hg,0,0,4.55,user,0,0,12,2,3,8,0,0,1,0,2,3,Prosocial
2008-02,3,9,4,8,Jeremy,KA0pJu3OYiZyBmympmKrhw,0,0,4.56,user,0,0,0,0,4,0,0,0,1,0,0,0,Anxious
2012-06,8,32,1,26,J,d2fTOy_pYeQyn3WIxGMTzA,0,0,3.32,user,0,0,0,0,3,0,0,0,1,1,0,0,Anxious
2013-06,2,5,2,13,Jeannie,qDnAfZ_DGLNBPW6PwE8x2w,0,0,4.54,user,0,0,0,0,2,0,0,0,0,0,0,0,Anxious
2011-09,0,1,0,2,Lindsey,ccqak2vuBAQyqA97DHRciA,13,0,5.0,user,0,0,0,0,3,0,0,0,0,0,0,1,Anxious
2006-09,20,66,28,51,Aaron,O10Q1s12fgVP_1NGk1DWAg,0,1,3.41,user,5,0,0,0,11,3,1,0,0,0,0,4,Anxious
2010-05,1,13,2,9,Katie,aa90wsgb_T20EfSzTIycAw,1,0,4.36,user,0,0,3,0,0,0,0,0,2,0,0,0,Prosocial
2009-12,5,19,8,11,Renee,L5ZqZ5aZ83uIjPw7SZYikQ,0,0,3.18,user,0,0,2,0,0,0,0,0,0,0,0,0,Prosocial
2008-02,1089,1713,1216,260,Sarah,UsULgP4bKA8RMzs8dQzcsA,218,35,3.58,user,1436,5,265,64,326,198,164,72,51,11,32,22,Anxious
2012-02,10,21,13,23,C,yXDSFOlhrTRGhK3EsPpqTA,0,0,4.42,user,0,0,11,1,10,6,5,1,0,0,1,0,Prosocial
2009-02,1,13,6,22,Robert,NE4XP2dGoRt6qGVuBKOUIg,0,0,3.86,user,1,0,2,0,4,0,3,0,1,0,0,0,Anxious
2008-01,5,17,6,9,Jeremy,8st1tTqaY91Z-5Ye77r8Hg,2,0,4.0,user,1,0,1,0,2,0,0,0,0,0,0,2,Anxious
2012-07,9,40,18,50,Allison,PXGoms84X9fcJVnczrtIiw,4,2,3.87,user,11,2,0,0,0,0,3,0,0,0,0,0,Perfectionist
2010-06,1,0,0,2,Erika,YOQ_be_EtdKeEmSzVUy-0Q,0,0,3.0,user,2,0,1,0,0,0,0,0,0,0,2,0,Intuitive
2010-07,0,1,1,2,Morgan,bFS6lhiomcOBw9j7B6QWzg,0,0,5.0,user,0,0,0,0,3,0,0,0,0,0,0,0,Anxious
2013-09,2,4,2,18,Emily,ss_T1s05sQsKAclw6FnXuA,0,0,4.86,user,0,0,4,0,4,5,0,0,2,0,0,0,Passive
2012-01,7,19,3,11,Rebecca,t38OKb0sSv0ZGxETebc0pQ,0,0,3.25,user,0,0,1,2,0,1,0,0,0,0,0,5,Liberal
2012-05,1,8,0,7,Holly,fiMvgWUh-bZIMXh1Vn9Cfg,6,0,3.0,user,1,0,0,0,8,0,1,0,0,0,0,0,Anxious
2010-05,0,2,0,2,Sean,rwl9HunRbEp_JPXhXzIByw,1,0,4.0,user,2,0,1,0,2,1,1,1,0,0,0,0,Anxious
2006-12,397,753,340,679,Jennifer,sDDVSSr9DZFGhexEt3ifnQ,14,25,3.55,user,194,6,11,3,16,11,8,3,7,1,2,2,Anxious
2010-05,18,27,10,32,Joannie,13g5LJ6s_Md9FEvhiuTaqQ,4,0,2.83,user,0,0,0,0,4,0,1,0,0,2,0,0,Anxious
2009-07,3,19,6,24,Crystal,0pTAJiE4fMb_nHWSlTfpxw,0,1,3.5,user,0,0,0,0,5,0,1,0,0,0,0,0,Anxious
2010-11,2,2,1,9,Krissy,V38Rd3rsZk50bj74kP2eBA,0,0,3.0,user,0,0,0,0,4,0,0,0,0,0,0,0,Anxious
2009-02,45,89,57,39,Stephanie,i3xyCKYLeqxA-2e5pZxPWQ,6,2,3.59,user,19,0,5,0,5,8,1,1,1,1,0,6,Passive
2011-02,11,77,19,37,Tricia,jFML8VT-tbMRiZHrGiuImQ,2,2,4.27,user,3,0,0,0,4,0,0,0,0,0,0,0,Anxious
2011-02,12,22,10,23,David,m8B-Gw7Eg_Es-t6IZyK07A,1,0,3.48,user,1,0,0,3,13,4,1,2,1,0,0,0,Anxious
2008-06,1,6,5,7,Dreamlyn,wt6585C8WtScTX-bqq84hw,3,0,3.29,user,1,0,3,0,5,1,0,7,0,0,0,0,Critical
2010-05,0,5,0,4,Matthew,EGY-6nfuVgu3ih9j6Qm-KQ,2,0,3.25,user,0,0,0,11,5,1,2,0,0,0,0,0,Risk Taker
2007-08,27,92,20,34,Aaron,-YLjmeAqLY7ba5kptuOGRQ,7,3,3.0,user,13,0,8,10,49,26,10,4,2,2,0,1,Anxious
2012-12,0,2,0,2,Paul,CkJe2oeXVl0OeG8Kn_uMnA,0,0,5.0,user,0,0,0,7,0,0,0,0,0,0,0,0,Risk Taker
2007-05,23,92,29,39,Cherepaha,_Li1-mskJaqD2lhQRlWo0A,0,0,3.47,user,13,0,1,0,0,2,0,0,0,0,0,0,Passive
2010-05,0,0,0,4,Bri,TBYAyTfUF5HJS48CrD2AbA,0,0,3.25,user,0,0,2,0,1,4,1,0,0,0,0,0,Passive
2013-07,5,11,3,18,Krystle,juo8zlUD05aj5rJROFc90A,0,0,3.06,user,0,0,0,3,6,0,0,0,0,0,0,1,Anxious
2009-08,4,26,6,8,Marci,kUgF2Z97kj6fdpoFMzIwZQ,25,4,4.25,user,3,0,4,0,3,1,2,0,2,0,0,0,Prosocial
2008-04,7,28,14,15,Tony,GwP7klR69owmP-y1XCuSsg,6,0,4.4,user,3,0,0,1,2,2,0,0,0,0,0,2,Anxious
2010-09,0,23,3,11,Dara,xMkIBJAjn-7AjnURpWcxEA,0,0,4.1,user,2,0,14,3,7,1,3,1,1,0,2,0,Prosocial
2011-01,19,21,13,35,Dawn,htQ5cdzlNVXB04zfdyvowQ,1,0,4.19,user,1,0,2,0,2,5,0,0,1,0,0,0,Passive
2008-10,74,128,76,60,Kenny,FWFdVOn0jSE4wFqXfF_hQw,14,6,3.87,user,24,0,2,0,0,0,0,0,0,0,0,0,Prosocial
2009-05,10,44,20,46,Chris,ZsqSDOeYGb-DinY6x3-YgQ,2,0,3.65,user,4,0,4,2,12,13,2,1,2,0,0,4,Passive
2012-02,1,3,0,8,Julie,y6rbgkp-tMCsLbQpq8WD1w,0,0,4.75,user,1,0,0,0,1,1,2,0,0,0,0,0,Perfectionist
2011-08,0,7,2,11,Ginalyn,fT1m1GwUZ1ykejJg0RIQqQ,24,0,2.82,user,1,0,1,0,0,0,0,2,0,0,0,0,Critical
2010-07,6427,9731,8395,887,Georgie,1BW2HC851fJKPfJeQxjkTA,725,107,3.57,user,9844,5,103,66,365,144,71,30,14,17,19,88,Anxious
2011-07,0,3,0,4,Nate,Non083kPpJZjrLQSvFs9SA,3,0,5.0,user,0,0,2,2,1,0,0,0,1,0,0,1,Prosocial
2013-07,0,0,0,7,Zander,CaHf3X-IXnRnAb1Flj_Lsg,0,0,4.43,user,0,0,0,0,3,0,0,0,0,0,0,0,Anxious
2012-07,6,9,2,2,Dustin,PfFI0HLkg_pSBJoDAzjG_A,6,0,2.5,user,0,0,0,0,0,3,0,0,0,0,0,1,Passive
2007-10,3,9,6,21,Saleem,PcV-IpCiwkqFGlAyPaS1xw,0,0,4.62,user,4,0,0,0,0,2,0,0,0,0,0,0,Passive
